bookID,title,authors,average_rating,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,
6064,In the Beginning: The Story of the King James Bible and How it Changed a Nation  a Language  and a Culture,Alister E. McGrath,3.97,9780385722162,eng,354,515,76,19-02-02,Anchor,
6065,Gain,Richard Powers,3.77,9780099284468,eng,355,710,54,01-11-01,Vintage,
6066,Presidential Power and the Modern Presidents: The Politics of Leadership from Roosevelt to Reagan,Richard E. Neustadt,3.77,9780029227961,eng,384,293,17,01-03-91,Free Press,
6067,The Grotesque,Patrick McGrath,3.62,9780679776215,eng,178,815,58,28-01-97,Vintage,
6068,Port Mungo,Patrick McGrath,3.32,9781400075485,eng,242,412,36,14-06-05,Vintage,
6069,Entre Amis: An Interactive Approach,Michael D. Oates/Larbi Oukada,3.39,9780618506910,eng,528,23,4,17-03-05,Heinle,
6070,Experience,Martin Amis,3.96,9780099285823,eng,401,71,5,05-04-01,Vintage,
6071,Heavy Water and Other Stories,Martin Amis,3.39,9780375701153,eng,208,1071,49,14-03-00,Vintage,
6072,Visiting Mrs Nabokov and Other Excursions,Martin Amis,3.7,9780099461876,eng,288,545,16,07-04-05,Vintage,
6073,Intimacy And Other Stories,Hanif Kureishi,3.58,9780571212002,eng,205,46,3,09-07-01,Faber and Faber,
6074,The Buddha of Suburbia,Hanif Kureishi,3.73,9780571200436,en-US,284,384,25,05-04-00,Faber and Faber,
6075,Image-Music-Text,Roland Barthes/Stephen Heath,4.1,9780006861355,eng,220,3209,41,13-09-93,Fontana Press,
6076,Camera Lucida: Reflections on Photography,Roland Barthes/Richard Howard,3.97,9780795000379,eng,119,75,5,01-06-01,Hill and Wang,
6077,The Fashion System,Roland Barthes/Matthew    Ward/Richard Howard,3.54,9780520071773,eng,351,228,10,25-07-90,University of California Press,
6078,The Responsibility of Forms: Critical Essays on Music  Art  and Representation,Roland Barthes/Richard Howard,3.95,9780520072381,eng,320,93,3,07-02-91,University of California Press,
6079,The Pleasure of the Text,Roland Barthes/Richard Miller,4.02,9780224011877,eng,80,19,1,12-02-76,Jonathan Cape,
6080,How to Travel with a Salmon & Other Essays,Umberto Eco/William Weaver,3.85,9780099428633,eng,229,110,12,16-04-01,Vintage,
6081,How to Travel with a Salmon and Other Essays,Umberto Eco/William Weaver,3.85,9780151001361,eng,248,3532,153,01-12-94,Houghton Mifflin,
6082,Le Nom de la rose,Umberto Eco/Jean-Noël Schifano,4.12,9782253033134,fre,755,745,49,02-11-83,Le Livre de Poche,
6083,Os libros arden mal,Manuel Rivas,3.36,9788497824613,glg,741,36,2,24-06-06,Edicións Xerais de Galicia  S.A.,
6084,The Age of Access: The New Culture of Hypercapitalism  Where All of Life Is a Paid-For Experience,Jeremy Rifkin/Ralph Fowler,3.82,9781585420827,eng,320,228,12,05-03-01,Tarcher,
6085,The Book of Questions,Pablo Neruda/William O'Daly,4.04,9781556591600,eng,96,2180,224,01-04-01,Copper Canyon Press,
6086,Bugs for Lunch/Insectos para el almuerzo,Margery Facklam/Sylvia Long/Liliana Valenzuela,3.78,9781570915062,spa,32,4,1,01-07-02,Charlesbridge,
6087,My Story as told by Water: Confessions  Druidic Rants  Reflections  Bird-watchings  Fish-stalkings  Visions  Songs and Prayers Refracting Light  from Living Rivers  in the Age of the Industrial Dark,David James Duncan,4.1,9781578050499,eng,304,679,53,17-07-01,Sierra Club Books,
6088,Pilgrims and Other Stories,Elizabeth Gilbert,3.13,9780330351744,eng,288,1411,182,09-04-98,Picador,
6089,The Last American Man,Elizabeth Gilbert,3.81,9780142002834,eng,271,7966,960,27-05-03,Riverhead Books,
6090,Pilgrims Pa,Elizabeth Gilbert,3.13,9780395924853,eng,224,10,2,17-09-98,Mariner Books,
6091,Stern Men,Elizabeth Gilbert,3.41,9780618127337,eng,304,4308,542,08-06-01,Mariner Books,
6092,A Writer's Workbook: Daily Exercises for the Writing Life,Caroline Sharp/Elizabeth Gilbert,3.72,9780312286217,eng,176,152,16,14-06-02,St. Martin's Griffin,
6093,Size 14 Is Not Fat Either (Heather Wells  #2),Meg Cabot,3.83,9780060525125,eng,344,27424,1038,28-11-06,William Morrow Paperbacks,
6094,Missing You (1-800-Where-R-You  #5),Meg Cabot,4.17,9780060874308,eng,268,11056,366,26-12-06,HarperTempest,
6095,Queen of Babble (Queen of Babble  #1),Meg Cabot,3.69,9780060851989,eng,309,60787,1693,23-05-06,William Morrow,
6096,Size 12 Is Not Fat (Heather Wells  #1),Meg Cabot,3.74,9780060525118,eng,345,75856,2408,27-12-05,William Morrow Paperbacks,
6097,How to Be Popular,Meg Cabot,3.55,9780060880125,eng,288,19363,876,31-08-06,HarperTempest,
6098,Valentine Princess (The Princess Diaries  #7.75),Meg Cabot,3.67,9780060847180,eng,96,9517,219,12-12-06,HarperTeen,
6099,Darkest Hour (The Mediator  #4),Meg Cabot,4.17,9780060725143,eng,316,30471,671,28-12-04,HarperCollins,
6100,She Went All the Way,Meg Cabot,3.7,9780060085445,eng,357,12470,441,03-12-02,Avon,
6101,Are We There Yet?,David Levithan,3.49,9780375828461,eng,215,3089,281,12-07-05,Alfred A. Knopf,
6102,Boy Meets Boy,David Levithan,3.84,9780375832994,eng,185,59799,3373,10-05-05,Alfred A. Knopf,
6103,This Is Push: New Stories from the Edge,David Levithan/Patricia McCormick/Matthue Roth/Kevin Waltman/Samantha Schutz/Coe Booth/Eddie de Oliveira/Tanuja Desai Hidier/Kevin Brooks/Chris Wooding/Markus Zusak/Brian James/Kristen Kemp/Eireann Corrigan/Christopher Krovatin/Billy Merrell,3.63,9780439890281,eng,240,223,23,01-02-07,Push,
6104,The Realm of Possibility,David Levithan,3.93,9780375836572,eng,210,14625,1190,09-05-06,Ember,
6105,Ten Things I Hate about You,David Levithan,4.11,9780439087308,eng,170,1435,65,01-06-99,Scholastic,
6106,Where We Are  What We See: The Best Young Writers and Artists in America,David Levithan,3.76,9780439736466,eng,288,41,0,01-05-05,Push,
6107,Aphrodite's Passion (Superhero Central #2),Julie Kenner,3.62,9780505524744,eng,352,534,33,01-04-02,Love Spell,
6108,The Manolo Matrix (Codebreaker Trilogy #2),Julie Kenner,3.62,9780743496148,eng,352,651,34,01-02-06,Downtown Press,
6109,The Cat's Fancy,Julie Kenner,3.57,9780505523976,eng,391,244,27,01-08-00,Love Spell,
6110,Demons Are Forever (Demon-Hunting Soccer Mom  #3),Julie Kenner,3.89,9780425215388,eng,292,2368,162,03-07-07,Berkley Publishing Group,
6111,Aphrodite's Secret (Superhero Central #3),Julie Kenner,3.7,9780505525093,eng,369,410,20,06-05-03,Love Spell,
6112,The Good Ghouls' Guide to Getting Even (Beth Frasier #1),Julie Kenner,3.59,9780425213919,eng,256,901,73,03-04-07,Berkley Trade,
6113,Aphrodite's Flame (Superhero Central #4),Julie Kenner,3.67,9780505525758,eng,338,385,16,01-08-04,Love Spell,
6114,Carpe Demon (Demon-Hunting Soccer Mom  #1),Julie Kenner,3.64,9780515142211,eng,320,4811,585,31-10-06,Jove,
6115,Perfect Circle,Sean Stewart,3.8,9781931520119,eng,243,679,69,01-06-04,Small Beer Press,
6116,The Great Philosophers: An Introduction to Western Philosophy,Bryan Magee/Myles Burnyeat/Martha C. Nussbaum/Anthony Kenny/Bernard Williams/Anthony Quinton/Michael  Ayres/John Passmore/Geoffrey Warnock/Peter Singer/Frederick Charles Copleston/J. P. Stern/Hubert L. Dreyfus/Sidney Morgenbesser/A.J. Ayer/John Rogers Searle,4.07,9780192893222,eng,352,359,18,18-01-01,Oxford University Press  USA,
6117,Talking Philosophy: Dialogues with Fifteen Leading Philosophers,Bryan Magee/Isaiah Berlin/Charles Taylor/Herbert Marcuse/William Barrett/Anthony Quinton/A.J. Ayer/Bernard Williams/R. M. Hare/Willard Van Orman Quine/John Rogers Searle/Noam Chomsky/Hilary Putnam/Ronald Dworkin/Iris Murdoch/Ernest Gellner,4.06,9780192854179,eng,288,24,4,18-10-01,OUP Oxford,
6118,The Story of Philosophy: A Concise Introduction to the World's Greatest Thinkers and Their Ideas,Bryan Magee,4.14,9780751333329,eng,240,518,45,01-11-05,DK Publishing (Dorling Kindersley),
6119,Feminist Measures: Soundings in Poetry and Theory,Lynn Keller/Lynn Keller,4.4,9780472064847,en-US,424,5,0,14-12-94,University of Michigan Press,
6120,Taxation of Mineral Rents,Ross Garnaut,5,9780198284543,eng,350,1,0,17-11-83,Oxford University Press  USA,
6121,Dubliners,James Joyce/Margot Norris/Hans Walter Gabler/Walter Hettche,3.85,9780393978513,eng,369,789,51,01-02-06,W. W. Norton & Company,
6122,Dubliners: Text  Criticism  and Notes,James Joyce/Robert Scholes/A. Walton Litz,3.85,9780140247749,eng,492,331,32,01-08-96,Penguin Books,
6123,Dubliners,James Joyce/Frank McCourt/Donal Donnelly/Ciaran Hinds/Colm Meaney/Malachy McCourt,3.85,9780060789565,eng,8,53,11,10-05-05,Caedmon,
6124,CliffsNotes on Joyce's Dubliners (Cliffs Notes),Adam  Sexton/G. Tubach,3.4,9780764537158,eng,80,5,2,25-04-03,Cliffs Notes,
6125,The Door to Time (Ulysses Moore  #1),Pierdomenico Baccalario/Iacopo Bruno/Laura Zuccotti/Leah D. Janeczko/Beth Dunfey,3.93,9780439774383,eng,239,3099,241,01-01-06,Scholastic Inc.,
6126,Ulysses S. Grant: The Unlikely Hero,Michael Korda,3.87,9780060590154,eng,176,432,44,28-09-04,Eminent Lives,
6127,Ulysses S. Grant,Josiah Bunting/Arthur M. Schlesinger Jr.,3.89,9780805069495,eng,208,445,40,08-09-04,Times Books,
6128,Allusions in Ulysses: An Annotated List,Weldon Thornton,4.04,9780807840894,eng,563,22,2,20-09-82,University of North Carolina Press,
6129,Ulysses Found,Ernle Bradford,4.07,9780750937252,eng,238,38,8,01-02-05,History Press Ltd,
6130,The Scandal of Ulysses: The Life And Afterlife of a Twentieth Century Masterpiece,Bruce Arnold,3.82,9781904148456,eng,346,12,0,15-11-05,The Liffey Press,
6131,Round Ireland with a Fridge,Tony Hawks,3.79,9780312274924,en-US,248,15191,838,07-03-01,Thomas Dunne Books,
6132,Discovery of the Presence of God: Devotional Nonduality,David R. Hawkins,4.61,9780971500761,en-US,296,186,11,28-06-07,Veritas Publishing,
6133,Transcending the Levels of Consciousness: The Stairway to Enlightenment,David R. Hawkins,4.51,9780971500747,eng,407,461,29,28-06-06,Veritas Publishing,
6134,The Eye of the I: From Which Nothing is Hidden,David R. Hawkins,4.38,9780964326194,eng,432,752,37,23-06-01,Veritas Publishing,
6135,Letters to J. D. Salinger,Chris Kubica/Chris Kubica,3.5,9780299178000,eng,270,26,1,04-03-02,University of Wisconsin Press,
6136,J.D. Salinger's Catcher in the Rye (Modern Critical Interpretations),Harold Bloom,3.58,9780791056646,eng,176,18,2,31-12-00,Chelsea House Publications,
6137,Lord of the Flies,William Golding,3.68,9780812416114,en-US,208,479,57,01-07-59,Perfection Learning,
6138,Counting Christmas,Karen Katz,3.53,9780689849251,eng,32,154,26,01-10-03,Margaret K. McElderry Books,
6139,Running from the Deity (Pip & Flinx #11),Alan Dean Foster,3.81,9780345461612,eng,280,1045,26,28-11-06,Del Rey Books,
6140,Lost and Found,Alan Dean Foster,3.68,9780345461278,eng,256,722,65,31-05-05,Del Rey Books,
6141,Reunion (Pip & Flinx #8),Alan Dean Foster,3.87,9780345418685,eng,352,1366,33,26-02-02,Del Rey,
6142,The Dig,Alan Dean Foster,3.4,9780727852663,eng,336,2,0,01-01-98,Severn House Publishers,
6143,Regarding the Fountain: A Tale  in Letters  of Liars and Leaks,Kate Klise/M. Sarah Klise,4.2,9780380793471,eng,144,3208,306,09-03-99,HarperCollins,
6144,Pimsleur German Level 1 CD: [Lessons 1-30],Pimsleur Language Programs,4.23,9780743518369,eng,16,58,10,01-04-10,Pimsleur,
6145,The Architecture of Happiness,Alain de Botton,3.86,9780375424434,eng,280,7101,540,03-10-06,Pantheon Books,
6146,The Consolations of Philosophy,Alain de Botton,4.01,9780679779179,en-US,265,13499,812,03-04-01,Vintage,
6147,How Proust Can Change Your Life,Alain de Botton,3.76,9780679779155,eng,208,10270,877,28-04-98,Vintage,
6148,Kiss & Tell,Alain de Botton,3.56,9780312155612,eng,258,828,46,15-05-97,Picador,
6149,The Consolations of Philosophy,Alain de Botton,4.01,9780140276619,eng,272,763,70,01-03-01,Penguin,
6150,Status Anxiety,Alain de Botton,3.91,9780375725357,eng,306,7957,535,10-05-05,Vintage,
6151,On Love,Alain de Botton,3.98,9780802142405,eng,194,11297,853,06-01-06,Grove Press,
6152,Miracle at St. Anna,James   McBride,3.74,9781573229715,en-US,336,2141,303,07-01-03,Riverhead Books,
6153,Die Farbe von Wasser,James   McBride,4.09,9783426612781,ger,317,38,1,01-02-01,Droemer Knaur,
6154,Dragons of Winter Night (Dragonlance: Chronicles #2),Margaret Weis/Tracy Hickman,4.12,9780786930678,en-US,361,424,20,01-07-03,Wizards of the Coast,
6155,Dragons of Winter Night (Dragonlance: Chronicles  #2),Margaret Weis/Tracy Hickman,4.12,9781932796780,eng,358,35536,401,10-04-07,Devil's Due Publishing,
6156,Dragon's Treasure,Elizabeth A. Lynn,3.54,9780441012596,eng,336,170,11,27-09-05,Ace,
6157,Watchtower (Chronicles of Tornor  #1),Elizabeth A. Lynn,3.57,9780743498098,eng,224,646,35,01-12-04,iBooks,
6158,Letters to a Young Artist,Anna Deavere Smith,4.02,9781400032389,eng,240,543,50,24-01-06,Anchor,
6159,The Hip Chick's Guide to Macrobiotics: A Philosophy for Achieving a Radiant Mind and a Fabulous Body,Jessica Porter/Michio Kushi,3.69,9781583332054,eng,289,424,53,09-09-04,Avery Publishing Group,
6160,La casa en Mango Street,Sandra Cisneros/Elena Poniatowska,3.63,9780613046886,spa,110,35,5,18-10-94,Turtleback Books,
6161,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),Harold Bloom/Terry Southern/David H. Goldsmith/James Lundquist/Lawrence R. Broer/Peter J. Reed/Loree Rackstraw/William S. Doxey/Jerome Klinkowitz/Richard Giannone/John L. Simons/Leonard Mustazza/Zoltan Ab di-Nagy/Peter Freese/Wendy B. Faris,4.35,9780791063378,eng,258,14,2,15-06-02,Chelsea House Publications,
6162,The Dharma Bums,Jack Kerouac/Ann  Douglas,3.92,9780143039600,eng,187,2055,172,05-04-07,Penguin Classics,
6163,The Alchemist's Daughter,Katharine McMahon,3.25,9780307335852,eng,346,3565,451,24-10-06,Broadway Books,
6164,The Art of Fullmetal Alchemist: The Anime,Hiromu Arakawa/Akira Watanabe/Eric Searleman,4.44,9781421507668,eng,96,266,8,17-10-06,VIZ Media LLC,
6165,Fullmetal Alchemist  Vol. 11 (Fullmetal Alchemist  #11),Hiromu Arakawa/Akira Watanabe,4.59,9781421508382,eng,192,7655,129,16-01-07,VIZ Media LLC,
6166,Astronomy Today,Eric Chaisson/Steve McMillan,3.99,9780131445963,eng,2,128,4,26-07-04,Prentice Hall,
6167,Astronomy For Dummies,Stephen P. Maran,3.84,9780764584657,eng,318,285,27,06-05-05,Wiley Publishing  Inc.,
6168,Astronomy: A Self-Teaching Guide,Dinah L. Moché,3.89,9780471265184,eng,343,113,10,24-02-04,John Wiley & Sons,
6169,Astronomy: A Beginner's Guide to the Universe,Eric Chaisson/Steve McMillan,3.88,9780131871656,eng,499,159,8,24-02-06,Benjamin Cummings,
6170,Bad Astronomy,Philip Plait,4.04,9780471409762,eng,277,5247,234,05-03-02,Wiley,
6171,The Complete World of Greek Mythology,Richard Buxton,4.24,9780500251218,eng,256,1598,46,28-06-04,Thames & Hudson,
6172,Mythology: Timeless Tales of Gods and Heroes,Edith Hamilton,4,9780446607254,eng,330,1747,192,01-08-99,Warner,
6173,Mythology,Edith Hamilton/Steele Savage,4,9780316341516,eng,497,35634,1552,14-09-98,Little  Brown and Company,
6174,Mythology: The DC Comics Art of Alex Ross,Alex Ross/Geoff Spear/Chip Kidd,4.33,9780375714627,eng,320,1994,37,08-11-05,Pantheon,
6175,Norse Mythology: A Guide to the Gods  Heroes  Rituals  and Beliefs,John Lindow,4.11,9780195153828,eng,365,1107,33,17-10-02,Oxford University Press  USA,
6176,Classic Myths to Read Aloud: The Great Stories of Greek and Roman Mythology  Specially Arranged for Children Five and Up by an Educational Expert,William F. Russell,4.12,9780517588376,eng,272,249,44,28-04-92,Broadway Books,
6177,Snapshots From Hell: The Making Of An MBA,Peter M. Robinson,3.7,9781857880786,en-US,296,582,43,26-04-05,Nicholas Brealey,
6178,Watchmen on the Walls,Hannah Hurnard,4.02,9780805413991,eng,184,39,6,01-03-98,B&H Publishing Group,
6179,America (The Book): A Citizen's Guide to Democracy Inaction  (Teacher's Edition),Jon   Stewart/Scott C. Jacobson,4.02,9780446691864,en-GB,227,1827,116,25-09-06,Warner Books,
6180,The Children's Book of America,William J. Bennett/Michael Hague,4.19,9780684849300,en-US,112,95,13,02-11-98,Simon & Schuster,
6181,The Journal of Scott Pendleton Collins: A World War 2 Soldier,Walter Dean Myers,3.96,9780439050135,eng,140,1132,181,01-06-99,Scholastic Inc.,
6182,The New Big Book of America,Todd Davis/Marc Frey,5,9780762412631,eng,56,2,1,21-03-02,Courage Books,
6183,Awake in the Dark: The Best of Roger Ebert,Roger Ebert/David Bordwell,4.2,9780226182001,eng,512,416,30,15-09-06,University of Chicago Press,
6184,"Ebert's ""Bigger"" Little Movie Glossary",Roger Ebert/Ray Ebert,3.87,9780836282894,en-US,228,82,9,03-12-05,Andrews McMeel Publishing,
6185,The Perfect London Walk,Roger Ebert/Daniel Curley/Jack Lane,4.26,9780836279290,eng,123,40,6,01-01-86,Andrews McMeel Publishing,
6186,The Truth with Jokes,Al Franken,3.86,9780452287679,eng,386,7469,201,01-10-06,Plume Books,
6187,Lies & the Lying Liars Who Tell Them: A Fair & Balanced Look at the Right,Al Franken,3.81,9780452285217,en-US,421,25235,723,27-07-04,Plume Books,
6188,"Still More George W. Bushisms: ""Neither in French nor in English nor in Mexican""",Jacob Weisberg/Al Franken,3.37,9780743251006,eng,96,56,11,04-11-03,Fireside,
6189,You're Good Enough  You're Smart Enough  & Doggone It  People Like You!,Al Franken,3.89,9780553470949,en-US,0,18,0,01-10-92,Random House Audio Publishing Group,
6190,I'm Good Enough  I'm Smart Enough  & Doggone It  People Like Me!,Al Franken/Melody Beattie/Stuart Smalley,3.82,9780440504702,en-US,352,359,35,01-10-92,Dell,
6191,J.R.R. Tolkien: Artist and Illustrator,Wayne G. Hammond/Christina Scull/J.R.R. Tolkien,4.14,9780618083619,en-US,224,8140,32,18-10-00,Mariner Books,
6192,The J.R.R. Tolkien Companion and Guide,Christina Scull/Wayne G. Hammond,4.64,9780618391134,eng,2264,45,0,02-11-06,Houghton Mifflin Harcourt,
6193,The Children of Húrin,J.R.R. Tolkien/Christopher Tolkien/Alan  Lee,3.97,9780618894642,eng,313,2681,225,17-04-07,Houghton Mifflin Harcourt,
6194,Tales Before Tolkien: The Roots of Modern Fantasy,Douglas A. Anderson/Frank R. Stockton/Ludwig Tieck/Richard Garnett/H. Rider Haggard/Andrew Lang/William Hope Hodgson/E.A. Wyke-Smith/David  Lindsay/Clemence Housman/George MacDonald/Arthur Machen/A. Merritt/L. Frank Baum/Kenneth Morris/William Morris/James Branch Cabell/Lord Dunsany/Francis Stevens/E.H. Knatchbull-Hugessen/E. Nesbit,3.93,9780345458568,eng,528,1130,42,29-11-05,Del Rey,
6195,The J.R.R. Tolkien Companion and Guide  Volume 1: Chronology,Christina Scull/Wayne G. Hammond,4.51,9780618391028,eng,1002,40,2,02-11-06,Houghton Mifflin Harcourt,
6196,Sauron Defeated: The History of The Lord of the Rings  Part Four (The History of Middle-Earth  #9),J.R.R. Tolkien/Christopher Tolkien,4.01,9780395606490,eng,496,2572,41,27-10-92,Houghton Mifflin Harcourt,
6197,The J.R.R. Tolkien Companion and Guide  Volume 2: Reader's Guide,Wayne G. Hammond/Wayne G. Hammond,4.46,9780618391011,eng,1262,31,2,02-11-06,Houghton Mifflin Harcourt,
6198,Tales from the Perilous Realm,J.R.R. Tolkien,4.08,9780007149124,eng,178,3242,162,02-09-02,HarperCollins Publishers,
6199,Tolkien: Man and Myth: A Literary Life,Joseph Pearce,4.05,9780898708257,eng,256,467,31,01-12-01,Ignatius Press,
6200,Roverandom,J.R.R. Tolkien/Christina Scull/Wayne G. Hammond,3.87,9780007149117,eng,116,8775,413,02-09-02,HarperCollins Publishers,
6201,The History of Middle-Earth Index (The History of Middle-Earth  #13),J.R.R. Tolkien/Christopher Tolkien,4.25,9780007137435,eng,484,51,3,05-08-02,HarperCollins,
6202,The Lost Road and Other Writings (The History of Middle-earth  #5),J.R.R. Tolkien/Christopher Tolkien,3.97,9780261102255,eng,455,97,10,05-06-02,HarperCollins,
6203,Tolkien's Modern Middle Ages,Jane Chance/Alfred Siewers,3.62,9781403969736,eng,264,16,2,19-11-05,Palgrave Macmillan,
6204,Understanding The Lord of the Rings: The Best of Tolkien Criticism,Rose A. Zimbardo/Neil D. Isaacs,4.02,9780618422531,eng,304,2067,17,12-05-05,Mariner Books,
6205,Faërie,J.R.R. Tolkien/Francis Ledoux,3.54,9782266102711,fre,217,89,2,20-11-03,Pocket,
6206,The Hobbit  or  There and Back Again,J.R.R. Tolkien/Alan  Lee,4.27,9780261103306,eng,289,559,55,15-09-97,Houghton Mifflin Company,
6207,Ranma 1/2  Vol. 36 (Ranma ½ (US 2nd)  #36),Rumiko Takahashi,4.14,9781421505077,eng,182,863,33,01-11-06,Viz Media,
6208,Ranma ½  Vol. 1 (Ranma ½ (US 2nd)  #1),Rumiko Takahashi,4.15,9781569319628,eng,304,29058,309,07-05-03,VIZ Media LLC,
6209,Ranma 1/2  Vol. 35 (Ranma ½ (US 2nd)  #35),Rumiko Takahashi,4.1,9781421505060,eng,208,752,13,08-08-06,VIZ Media LLC,
6210,Ranma 1/2  Vol. 34 (Ranma ½ (US 2nd)  #34),Rumiko Takahashi,4.08,9781421505053,eng,182,782,13,01-05-06,Viz Media,
6211,Ranma 1/2  Vol. 7 (Ranma ½ (US 2nd)  #7),Rumiko Takahashi,4.13,9781591161295,eng,184,1392,39,04-02-04,Viz Media,
